Id,Title,Blurb,Category_A,Category_B,Category_C,Language,Length_of_Video,Marked_Price,Rating,Reviews_Num,Selling_Price,Students_Num,Students_of_Tch_1,Name_of_Tch_1,Courses_of_Tch_1,Reviews_of_Tch_1,Rating_of_Tch_1,Url
3625068,Trading 101 - The Complete Stock Trading Primer,"Earn an extra income by successfully day, swing, or investment trading the stock market",Finance & Accounting,Investing & Trading,Stock Trading,English,11 hours,84.99,4.6045895,150,14.99,6580,24146,Rafi Saar,4,6795,4.485967681,https://www.udemy.com/course/trading-101-the-complete-stock-trading-primer/
684784,You Won't Get Rich in the Stock Market...,"Simple personal finance course covering the stock market, stocks, mutual funds, ETFs, saving, investing, building wealth",Finance & Accounting,Investing & Trading,Stock Trading,English,3.5 hours,84.99,4.516968,147,14.99,4770,8325,"Dr. Andrew Stotz, CFA",3,176,4.479418667,https://www.udemy.com/course/astotz-ywgr/
471428,Crash Course on Cost of Capital and Capital Structuring,Understand the importance of Cost of Capital and Capital Structure,Finance & Accounting,Finance,Financial Management,English,3 hours,24.99,4.7033935,148,15.99,12172,194016,"Raja Natarajan, B.Com., PGDBA, FCA",111,10916,4.20030241,https://www.udemy.com/course/crash-course-on-cost-of-capital-and-capital-structuring/
613190,How to Trade the Forex Weekend GAP like a Pro,Learn how to trade one of the easiest and profitable Forex trades with confidence and reduced risk.,Finance & Accounting,Investing & Trading,Forex,English,39 mins,49.99,4.53432,147,14.99,850,18291,Alex du Plooy,7,4223,4.624142368,https://www.udemy.com/course/how-to-trade-the-forex-weekend-gap-like-a-pro/
42146,The Complete Advanced Accounting and Finance Course,Advanced accounting & finance topics related to startup and early stage companies. Learn accounting and finance in 2021,Finance & Accounting,Accounting & Bookkeeping,Finance Fundamentals,English,5 hours,84.99,4.475725,147,14.99,2181,91678,"Chris Benjamin, MBA & CFO",81,5357,4.130291015,https://www.udemy.com/course/advanced-finance-and-accounting-for-startups/
1679576,The Personal Finance and Wealth Management Masterclass,Become an Expert in Personal Finance and Investing. Learn MBA-Level Financial Analysis. Master Finance Fundamentals.,Finance & Accounting,Finance,Personal Finance,English,10.5 hours,84.99,4.183002,150,14.99,1044,3274,Raj Gupta,5,157,4.11964382,https://www.udemy.com/course/private-wealth-management/
1750986,Value Investing: The Advanced Financial Statement Analysis,Dividend & Value Investing Mastery - The Advanced 5-Step Financial?Statement Analysis?System For Company Valuation,Finance & Accounting,Investing & Trading,Financial Statement,English,6 hours,99.99,4.311229,146,17.99,1426,194042,Wealthy Education,58,30496,4.348904056,https://www.udemy.com/course/advanced-financial-statement-analysis/
2671088,Crash Profits,Profit massively from the CRASH!,Finance & Accounting,Investing & Trading,Stock Options,English,1.5 hours,74.99,3.7842083,146,14.99,425,425,Reshveen Rajendran,1,146,3.783995,https://www.udemy.com/course/profit-from-the-panic/
302478,Start Your Own Bookkeeping Business,"How to start your own bookkeeping business and be successful, led by a trainer who ran her own firm for over 10 years.",Finance & Accounting,Accounting & Bookkeeping,Bookkeeping,English,2.5 hours,54.99,3.8809178,146,15.99,1057,16669,Lisa Newton,78,2877,3.914263758,https://www.udemy.com/course/start-your-own-bookkeeping-business/
798740,Forex Traders - Create Your First Trading Robot. No Coding!,Automate your Forex Trading using the Generic Trading Robot even if you have zero development experience!,Finance & Accounting,Investing & Trading,Forex,English,4.5 hours,84.99,3.7487617,145,14.99,2541,8272,Menachem Reinshmidt,9,452,4.060610667,https://www.udemy.com/course/launch-your-amazing-forex-robot-in-30-minutes-no-coding/
815482,Stock Technical Analysis with Python,Learn stock technical analysis from basic to expert level through a practical course with Python programming language.,Finance & Accounting,Investing & Trading,Python,English,8 hours,24.99,3.3631887,145,14.99,1252,12353,Diego Fernandez,36,2397,3.783463649,https://www.udemy.com/course/stock-technical-analysis-with-python/
