Id	Title	Blurb	Category_A	Category_B	Category_C	Language	Length_of_Video	Marked_Price	Rating	Reviews_Num	Selling_Price	Students_Num	Students_of_Tch_1	Name_of_Tch_1	Courses_of_Tch_1	Reviews_of_Tch_1	Rating_of_Tch_1	Url
3669072	Couples Counseling | Learn to Live happy with Life Partner	Relationship Counseling | Marriage Counseling | Relationship management | Conflict Resolution | Happy family	Personal Development	Stress Management	Marriage	English	32 mins	19.99	4.4277296	128	9.99	21851	201630	Yasir Mehmood	4	2196	4.122185732653061	https://www.udemy.com/course/couples-counseling-learn-to-live-happy-with-life-partner/
1121344	Curso Basico de Ingles y Espanol Tecnico Para Ingenieros	Curso Bilingue de Ingles y Espanol Tecnico, desde Computacion hasta Robotica--Bilingual English Spanish Technical Course	Personal Development	Career Development	Spanish Language	English	37 mins	19.99	3.888488	128	9.99	3642	47816	Dr. Oscar Rodriguez, DET	14	2654	3.91133621969697	https://www.udemy.com/course/bilingual-english-spanish-technical-course-curso-bilingue/
1279268	How to Maximise your Personal Productivity and Time in 2021	We show you Practical Techniques to Boost Productivity, Prioritize Better & Improve Your Time Management.	Personal Development	Personal Productivity	Personal Productivity	English	35 mins	84.99	4.379799	128	9.99	1353	5551	Andrew PM Tse	9	1214	4.021577511111111	https://www.udemy.com/course/how-to-maximise-your-personal-productivity-at-work-and-home/
3452988	The Complete 8-Week Mindfulness Training-MBCT/MBSR certified	A science-based mindfulness course to increase self-awareness, reduce stress & boost wellbeing!	Personal Development	Personal Transformation	Mindfulness	English	17.5 hours	84.99	4.6471457	130	9.99	911	916	Stan Cerulus	1	130	4.631062	https://www.udemy.com/course/complete-mindfulness-program/
1670456	Acumen Presents: Sarah Robb O'Hagan on Competitive Advantage	Learn to unlock the best version of yourself and your organization from a Nike, Gatorade and Virgin Marketing Executive	Personal Development	Career Development	Career Development	English	27 mins	179.99	3.9304016	127	179.99	661	84408	Acumen Academy Courses	16	14547	4.3117533125	https://www.udemy.com/course/acumen-presents-sarah-robb-ohagan-on-competitive-advantage/
3681302	Master Business Presentations: 10 Tactics For Better Slides	Learn from a former Bain & Company manager how to create amazing business presentation slides instantly	Personal Development	Career Development	Presentation Skills	English	2 hours	59.99	4.5967174	127	9.99	1519	5823	Felix Haller	2	577	4.480738000000001	https://www.udemy.com/course/master-business-presentations-tactics-for-better-slides/
2518362	The Complete Life Purpose Course - Personal Success for You	Your Life Purpose Can be Found Techniques for Personal Success Life Coaching and Meditation	Personal Development	Career Development	Life Purpose	English	13 hours	89.99	3.6161537	126	9.99	26553	1303235	TJ Walker	222	108030	4.438044855567149	https://www.udemy.com/course/the-complete-life-purpose-course-personal-success-for-you/
2508854	overcoming laziness: lazy to discipline & self motivation	Overcoming laziness: self motivation & personal self improvement techniques to end being lazy and build self discipline.	Personal Development	Personal Productivity	Personal Productivity	English	1 hour	34.99	3.6920378	126	9.99	8828	65231	Nikoloz Sanakoevi	10	1265	3.675040300000001	https://www.udemy.com/course/personal-productivity-motivation-techniques/
466772	Productivity: Applying Psychology to Achieve Your Goals	Learn research based techniques to hack the productive process, improve time management, business and study skills.	Personal Development	Personal Productivity	Personal Productivity	English	41 mins	19.99	4.338597	126	9.99	2751	162216	Richard Feenstra	6	12386	4.364639036153846	https://www.udemy.com/course/productivity/
1045720	Become A Polyglot: Speak Any Language Fluently	Learn By Speaking - learn the best new ideas, methods, techniques and research from experts all over the world.	Personal Development	Memory & Study Skills	Learning a Foreign Language	English	2 hours	19.99	4.504072	126	9.99	3753	4276	Mervan Polat	2	137	4.182494800000001	https://www.udemy.com/course/becomeapolyglot/
578928	The Key Stages of Coaching	Improve Organizational Performance by Applying Effective Coaching	Personal Development	Personal Transformation	Career Coaching	English	3 hours	94.99	4.428143	127	10.99	9102	275312	Sorin Dumitrascu	145	27169	4.114189867187498	https://www.udemy.com/course/the-key-stages-of-coaching/
1891438	CMRP Exam Prep. Study Aid ( 5 Pillars of M&R)	Get prepped for the Certified Maintenance and Reliability Professional exams quickly using this video tutorial	Personal Development	Career Development	Certified Maintenance & Reliability Professional (CMRP)	English	2.5 hours	99.99	4.174428	128	11.99	501	2524	Daniel Amevor, P. Eng., CMRP, CRE, PMP.	5	347	4.336481550632912	https://www.udemy.com/course/cmrp-exam-prep-study-aid-5-pillars-of-maintenance-and-reliabitlity/
1653664	Digital Journalism 101 : get published in online media	Essential writing skills for creative and professional writers.	Personal Development	Creativity	Writing	English	1.5 hours	84.99	4.5775104	125	9.99	4848	27049	Damien Walter	6	894	4.474640792207792	https://www.udemy.com/course/the-perfect-pitch/
2591038	Creativity Course by a Creativity Coach | Art & Innovation	Creativity & Innovation for Innovators, Artists, Entrepreneurs, Writers, & Students - By a Professional Creativity Coach	Personal Development	Creativity	Creativity	English	17.5 hours	84.99	4.7629123	126	9.99	1128	35240	Gabriel Wallace	16	6535	4.586375346984288	https://www.udemy.com/course/creativity-coach/
2074444	Goddess School	Uncover your most authentic self, heal your past, and manifest the life of your dreams!	Personal Development	Personal Transformation	Personal Transformation	English	14.5 hours	89.99	4.6784453	126	9.99	818	1085	Penelope Badger	3	185	4.56560615625	https://www.udemy.com/course/goddess-school/
523190	Document your thoughts like a genius - Mind mapping & Xmind	Learn how to skyrocket productivity, memory, organization and creativity using the power of mind mapping.	Personal Development	Personal Productivity	XMind	English	4.5 hours	34.99	4.491726	125	9.99	1011	6548	Colin Holding	4	229	4.082907315789473	https://www.udemy.com/course/document-your-thoughts-like-a-genius-mind-mapping-xmind/
3953058	7 Chakras Meditation	Learn to Heal Balance and Activate your Chakras by using Quantum Codes	Personal Development	Personal Transformation	Chakra	English	30 mins	84.99	4.810555	125	9.99	21764	29247	Dr. Jilesh Thilakan	4	246	4.358145123529412	https://www.udemy.com/course/how-to-activate-your-7-chakras-through-sacred-codes/
1241064	Super Memory Essentials: Develop A Perfect Memory	Super Memory Secrets To Recall Names, Dates, Facts And Figures, Ace Exams Faster Than Ever With A Perfect Memory!	Personal Development	Memory & Study Skills	Memory	English	3.5 hours	84.99	4.3777695	124	9.99	1271	121122	Alan Jarvis	4	24189	4.570056800502513	https://www.udemy.com/course/superlearner-essentials-level-1-develop-a-perfect-memory/
633526	Writing Productivity	Writing productivity habits to help increase the number of books you write each year	Personal Development	Personal Productivity	Writing	English	2 hours	84.99	3.9335568	124	9.99	15303	30261	David James Ault	23	1044	4.218216832444444	https://www.udemy.com/course/writing-productivity-habits/
354140	30 Ways to Become an Empowered Artist	How to Thrive as a Musician, Writer, Visual Artist, or Other Creative Entrepreneur	Personal Development	Creativity	Creativity	English	3 hours	39.99	4.592141	124	9.99	950	10824	Bob Baker	8	666	4.256303943589744	https://www.udemy.com/course/30-ways-empowered-artist/
454722	Mind Mapping for Public Speaking: Plan, Rehearse, & Deliver	Confident Speaking>>Mind Maps,Mind Mapping>> Speed prepare & deliver lectures, speech or podcast. No script, No autocue	Personal Development	Personal Productivity	Mind Mapping	English	2 hours	49.99	4.0429564	124	9.99	3191	42872	Barry Mapp	11	4405	4.398626918604651	https://www.udemy.com/course/prepare-rehearse-deliver-lectures-without-using-scripts/
2188604	Mental Health Training for First Responders & Health Care	"""What You Need To Know"" - KISS Approach!"	Personal Development	Career Development	Mental Health	English	2 hours	29.99	4.454552	123	9.99	1124	4058	Drew Case	3	256	4.479447366666666	https://www.udemy.com/course/mental-health-training-for-first-responders-health-care/
3302248	The Art of Storytelling in Communication and Presentation	Must learn communication skills to become inspiring leaders and for influencing communication in business and life	Personal Development	Leadership	Storytelling	English	1.5 hours	84.99	4.321592	123	9.99	480	867	Ngan Tran _Harvard Leadership Graduate	2	155	4.617568333333334	https://www.udemy.com/course/the-art-of-storytelling-in-communication-and-presentation/
4315528	Communicating with Empathy	Understanding and applying empathy personally and professionally.	Personal Development	Leadership	Empathy	English	1 hour	49.99	4.528113	173	9.99	677	687	Elizabeth Pierce	1	173	4.522109	https://www.udemy.com/course/communicating_with_empathy/
318490	The Cover Letter Code : Your Secret Weapon to Get a New Job	Confidently write a Cover Letter that makes hiring managers want to meet you using this Proven step-by-step System.	Personal Development	Career Development	Cover Letter	English	1 hour	19.99	4.538273	122	9.99	1016	1016	Amy Hebdon	1	122	4.538231	https://www.udemy.com/course/the-cover-letter-code-for-job-and-career-applications/
